Year,Type,Date,Water Body,Species,Number,Size,Hatchery
2003,Public Fish - Stocked,10/6/2003,Shawnee #1,Channel Catfish,"14,500",6,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Boswell State Park,Channel Catfish,600,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Nanih Waiya,Channel Catfish,"5,250",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Old Spiro Lake,Channel Catfish,"2,400",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Ozzie Cobb,Channel Catfish,"4,650",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Raymond Gary,Channel Catfish,"10,530",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Schooler,Channel Catfish,"1,410",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Shawnee #2,Channel Catfish,"22,500",6.5,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/7/2003,Talihina State Veterans Hospital,Channel Catfish,510,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/8/2003,Clayton Lake State Park,Channel Catfish,"3,006",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/8/2003,Hartshorne City,Channel Catfish,"3,618",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/8/2003,Okmulgee Kiddie #1,Channel Catfish,200,14,Longview Ranch
2003,Public Fish - Stocked,10/8/2003,Okmulgee Kiddie #2,Channel Catfish,200,14,Longview Ranch
2003,Public Fish - Stocked,10/9/2003,Illinois River-Lower,Rainbow Trout,"4,000",9,Greers Ferry NFH
2003,Public Fish - Stocked,10/9/2003,Mountain Fork,Rainbow Trout,40,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/9/2003,Mountain Fork,Rainbow Trout,"3,016",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/13/2003,Carlton (Robbers Cave State Park),Channel Catfish,"2,082",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/13/2003,Coon Creek (Robbers Cave State Park),Channel Catfish,"1,368",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/13/2003,Shawnee #1,Channel Catfish,"12,500",6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/13/2003,Wayne Wallace (Robbers Cave State Park),Channel Catfish,"3,900",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/14/2003,Carl Albert Lake (Talihina City Lake),Channel Catfish,"7,320",6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/14/2003,Carmen City ,Channel Catfish,500,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/14/2003,Church Lake,Channel Catfish,"2,280",6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/14/2003,Crosslin Park Pond (Enid NW Park),Channel Catfish,440,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/14/2003,Ellsworth,Channel Catfish,"22,985",7,Tishomingo NFH
2003,Public Fish - Stocked,10/14/2003,Enid Gov't. Springs,Channel Catfish,150,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/14/2003,McAlester AAP Ponds,Channel Catfish,"2,610",6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/15/2003,Church Lake,Channel Catfish,"4,680",6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/15/2003,Ft. Cobb,Channel Catfish,"20,500",7,Tishomingo NFH
2003,Public Fish - Stocked,10/15/2003,"Jim Hall Lake - Nichols Park, Henryetta",Channel Catfish,800,6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/15/2003,Pittsburg City,Channel Catfish,"1,470",6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/15/2003,Sand Springs,Channel Catfish,"1,275",6.2,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/15/2003,Tom Steed,Channel Catfish,"16,000",7,Tishomingo NFH
2003,Public Fish - Stocked,10/16/2003,Beaver Dunes State Park,Channel Catfish,200,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/16/2003,Lawtonka,Channel Catfish,"14,000",6,Tishomingo NFH
2003,Public Fish - Stocked,10/16/2003,Mountain Fork,Rainbow Trout,48,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/16/2003,Mountain Fork,Rainbow Trout,"2,436",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/16/2003,Thunderbird,Certified Florida Largemouth Bass,"1,460",5,Durant SFH - ODWC
2003,Public Fish - Stocked,10/17/2003,Boomer,Channel Catfish,"10,555",7,Byron SFH - ODWC
2003,Public Fish - Stocked,10/20/2003,Ft. Cobb,Smallmouth Bass,20,12,Lawtonka
2003,Public Fish - Stocked,10/20/2003,Sandy Sanders,Channel Catfish,"3,390",3,Tishomingo NFH
2003,Public Fish - Stocked,10/20/2003,Sandy Sanders,Hybrid Sunfish,"20,800",2,JA Manning SFH - ODWC
2003,Public Fish - Stocked,10/20/2003,"Texoma, Marshall Co.",Paddlefish,720,24,Tishomingo NFH
2003,Public Fish - Stocked,10/21/2003,Bohkoma (USFWS),Channel Catfish,100,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,Boney Ridge (USFWS),Channel Catfish,300,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,C-48 (USFWS),Channel Catfish,100,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,Cedar (USFWS),Channel Catfish,"5,168",6,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,Crooked Branch (USFWS),Channel Catfish,"1,120",6,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,Hunter Pool USFWS,Channel Catfish,500,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,Kulli (USFWS),Channel Catfish,700,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,Midway USFWS,Channel Catfish,100,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,New Spiro City,Channel Catfish,"15,344",6,Holdenville SFH - ODWC
2003,Public Fish - Stocked,10/21/2003,Shale Pit Pond USFWS,Channel Catfish,100,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/22/2003,Dale Zachary Sr. Citizens,Channel Catfish,220,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/22/2003,Ft. Gibson WMA,Channel Catfish,160,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/22/2003,Maple Park,Channel Catfish,130,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/22/2003,Muel Lake Tishomingo NWR,Channel Catfish,"1,000",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/22/2003,Muldrow City Lake ,Channel Catfish,"1,000",9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/22/2003,Natural Falls State Park,Channel Catfish,350,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/22/2003,Porum City,Channel Catfish,800,9,Durant SFH - ODWC
2003,Public Fish - Stocked,10/23/2003,Great Salt Plains,Channel Catfish,"11,978",4,Byron SFH - ODWC
2003,Public Fish - Stocked,10/23/2003,Illinois River-Lower,Rainbow Trout,"4,000",9,Greers Ferry NFH
2003,Public Fish - Stocked,10/23/2003,Mountain Fork,Rainbow Trout,42,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/23/2003,Mountain Fork,Rainbow Trout,"2,621",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/27/2003,Pawhuska,Rainbow Trout,110,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/27/2003,Pawhuska,Rainbow Trout,"3,335",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/28/2003,Etling,Rainbow Trout,248,14,Crowthers Freshwater Trout
2003,Public Fish - Stocked,10/28/2003,Etling,Rainbow Trout,"1,278",9,Crowthers Freshwater Trout
2003,Public Fish - Stocked,10/29/2003,Quartz Mountain State Park,Rainbow Trout,18,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/29/2003,Quartz Mountain State Park,Rainbow Trout,663,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/30/2003,Watonga,Rainbow Trout,32,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/30/2003,Watonga,Rainbow Trout,"1,220",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/31/2003,Blue River,Rainbow Trout,"1,352",9,Greers Ferry NFH
2003,Public Fish - Stocked,10/31/2003,Blue River,Rainbow Trout,"4,948",9,Greers Ferry NFH
2003,Public Fish - Stocked,10/31/2003,Fourche Maline River,Rainbow Trout,24,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,10/31/2003,Fourche Maline River,Rainbow Trout,922,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/5/2003,Blue River,Rainbow Trout,"4,375",9,Greers Ferry NFH
2003,Public Fish - Stocked,11/6/2003,Illinois River-Lower,Rainbow Trout,"4,000",9,Greers Ferry NFH
2003,Public Fish - Stocked,11/6/2003,Mountain Fork,Rainbow Trout,46,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/6/2003,Mountain Fork,Rainbow Trout,"3,132",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/7/2003,Blue River,Rainbow Trout,212,,Blue River Assoc. & Chamber of Commerce
2003,Public Fish - Stocked,11/7/2003,Blue River,Rainbow Trout,68,,
2003,Public Fish - Stocked,11/7/2003,Illinois River-Lower,Rainbow Trout,100,,Marval Resort
2003,Public Fish - Stocked,11/10/2003,Fourche Maline River,Rainbow Trout,34,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/10/2003,Fourche Maline River,Rainbow Trout,921,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/10/2003,Pawhuska,Rainbow Trout,55,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/10/2003,Pawhuska,Rainbow Trout,"3,183",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/11/2003,Etling,Rainbow Trout,35,14,Crowthers Freshwater Trout
2003,Public Fish - Stocked,11/11/2003,Etling,Rainbow Trout,"2,164",10,Crowthers Freshwater Trout
2003,Public Fish - Stocked,11/12/2003,Quartz Mountain State Park,Rainbow Trout,17,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/12/2003,Quartz Mountain State Park,Rainbow Trout,863,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/13/2003,Blue River,Rainbow Trout,"4,775",9,Greers Ferry NFH
2003,Public Fish - Stocked,11/13/2003,Watonga,Rainbow Trout,31,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/13/2003,Watonga,Rainbow Trout,"1,595",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/20/2003,Blue River,Rainbow Trout,"4,775",9,Greers Ferry NFH
2003,Public Fish - Stocked,11/20/2003,Illinois River-Lower,Rainbow Trout,"4,000",9,Greers Ferry NFH
2003,Public Fish - Stocked,11/20/2003,Mountain Fork,Rainbow Trout,74,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/20/2003,Mountain Fork,Rainbow Trout,"4,004",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/24/2003,Fourche Maline River,Rainbow Trout,35,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/24/2003,Fourche Maline River,Rainbow Trout,860,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/24/2003,Pawhuska,Rainbow Trout,45,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/24/2003,Pawhuska,Rainbow Trout,"2,625",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/24/2003,Quartz Mountain State Park,Rainbow Trout,13,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/24/2003,Quartz Mountain State Park,Rainbow Trout,897,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/25/2003,Blue River,Rainbow Trout,"1,768",9,Greers Ferry NFH
2003,Public Fish - Stocked,11/25/2003,Blue River,Rainbow Trout,"4,732",9,Greers Ferry NFH
2003,Public Fish - Stocked,11/25/2003,Etling,Rainbow Trout,36,14,Crowthers Freshwater Trout
2003,Public Fish - Stocked,11/25/2003,Etling,Rainbow Trout,"2,162",10,Crowthers Freshwater Trout
2003,Public Fish - Stocked,11/25/2003,Watonga,Rainbow Trout,24,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,11/25/2003,Watonga,Rainbow Trout,"1,661",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/1/2003,Pawhuska,Rainbow Trout,48,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/1/2003,Pawhuska,Rainbow Trout,"3,065",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/4/2003,Blue River,Rainbow Trout,"4,775",9,Greers Ferry NFH
2003,Public Fish - Stocked,12/4/2003,Illinois River-Lower,Rainbow Trout,"4,000",9,Greers Ferry NFH
2003,Public Fish - Stocked,12/4/2003,Mountain Fork,Rainbow Trout,50,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/4/2003,Mountain Fork,Rainbow Trout,"3,220",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/8/2003,Blue River,Rainbow Trout,"4,775",9,Greers Ferry NFH
2003,Public Fish - Stocked,12/8/2003,Fourche Maline River,Rainbow Trout,27,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/8/2003,Fourche Maline River,Rainbow Trout,921,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/9/2003,Etling,Rainbow Trout,35,14,Crowthers Freshwater Trout
2003,Public Fish - Stocked,12/9/2003,Etling,Rainbow Trout,"2,164",10,Crowthers Freshwater Trout
2003,Public Fish - Stocked,12/10/2003,Quartz Mountain State Park,Rainbow Trout,16,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/10/2003,Quartz Mountain State Park,Rainbow Trout,807,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/11/2003,Watonga,Rainbow Trout,30,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/11/2003,Watonga,Rainbow Trout,"1,493",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/15/2003,Blue River,Rainbow Trout,"4,775",9,Greers Ferry NFH
2003,Public Fish - Stocked,12/15/2003,Pawhuska,Rainbow Trout,38,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/15/2003,Pawhuska,Rainbow Trout,"2,415",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/17/2003,Quartz Mountain State Park,Rainbow Trout,14,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/17/2003,Quartz Mountain State Park,Rainbow Trout,725,9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/18/2003,Illinois River-Lower,Rainbow Trout,"4,000",9,Greers Ferry NFH
2003,Public Fish - Stocked,12/18/2003,Watonga,Rainbow Trout,24,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/18/2003,Watonga,Rainbow Trout,"1,342",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/22/2003,Blue River,Rainbow Trout,"6,000",9,Greers Ferry NFH
2003,Public Fish - Stocked,12/22/2003,Fourche Maline River,Rainbow Trout,30,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/22/2003,Fourche Maline River,Rainbow Trout,"1,026",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/23/2003,Etling,Rainbow Trout,20,14,Crowthers Freshwater Trout
2003,Public Fish - Stocked,12/23/2003,Etling,Rainbow Trout,"1,670",10,Crowthers Freshwater Trout
2003,Public Fish - Stocked,12/23/2003,Mountain Fork,Rainbow Trout,55,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/23/2003,Mountain Fork,Rainbow Trout,"2,863",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/29/2003,Blue River,Rainbow Trout,"4,775",9,Greers Ferry NFH
2003,Public Fish - Stocked,12/29/2003,Dolese Park Pond,Rainbow Trout,"1,971",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/29/2003,Pawhuska,Rainbow Trout,93,14,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/29/2003,Pawhuska,Rainbow Trout,"2,100",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2003,Public Fish - Stocked,12/29/2003,"Spring Creek, Mayes Co. ",Rainbow Trout,600,,Robert Smith & J P Parkhurst
2003,Public Fish - Stocked,12/30/2003,Illinois River-Lower,Brown Trout,"12,500",6,Norfork NFH
2003,Public Fish - Stocked,12/30/2003,Illinois River-Lower,Brown Trout,"12,500",6,Norfork NFH
2002,Public Fish - Stocked,2002,Arbuckle,Smallmouth Bass,"22,500",3,Tishomingo NFH
2002,Public Fish - Stocked,2002,Black Fork Creek,Rainbow Trout,240,12,Farm Pond
2002,Public Fish - Stocked,2002,Blue River,Rainbow Trout,191,12,Blue River Assoc. & Chamber of Commerce
2002,Public Fish - Stocked,2002,Blue River,Rainbow Trout,61,12,
2002,Public Fish - Stocked,2002,Crystal Beach Lake,Rainbow Trout,"1,300",9,City of Woodward
2002,Public Fish - Stocked,2002,Dolese Park Pond,Rainbow Trout,"4,484",9,H B Parsons Hatchery
2002,Public Fish - Stocked,2002,Dolese Park Pond,Rainbow Trout,498,14,
2002,Public Fish - Stocked,2002,Ft. Sill Ponds,Channel Catfish,"2,500",16,Tishomingo NFH
2002,Public Fish - Stocked,2002,Ft. Sill Ponds,Channel Catfish,"8,000",12,Tishomingo NFH
2002,Public Fish - Stocked,2002,Gage City Lake,Rainbow Trout,236,9,City of Gage
2002,Public Fish - Stocked,2002,Illinois River-Lower,Rainbow Trout,300,12,Marval Resort
2002,Public Fish - Stocked,2002,Mustang Creek Elem. Outdoor Classroom,Channel Catfish,150,14,Tishomingo NFH
2002,Public Fish - Stocked,2002,"Texoma, Marshall Co.",Paddlefish,"17,000",12,Tishomingo NFH
2002,Public Fish - Requested,1/1/2002,Adair Park,Channel Catfish,900,7,
2002,Public Fish - Requested,1/1/2002,Adams Lake City Park (Cordell Reservoir),Channel Catfish,360,fry,
2002,Public Fish - Requested,1/1/2002,Altus City,Channel Catfish,"2,800",fry,
2002,Public Fish - Requested,1/1/2002,Altus City,Saugeye,"1,400",1.5,
2002,Public Fish - Requested,1/1/2002,American Horse,Channel Catfish,"4,000",fry,
2002,Public Fish - Requested,1/1/2002,Arcadia Lake,Florida Largemouth Bass,"36,000",3,
2002,Public Fish - Requested,1/1/2002,Arcadia ODWC Pond,Channel Catfish,150,fry,
2002,Public Fish - Requested,1/1/2002,Atoka City ,Channel Catfish,"142,500","3-5""",
2002,Public Fish - Requested,1/1/2002,Bartlesville Lowe,Channel Catfish,250,fry,
2002,Public Fish - Requested,1/1/2002,Beaver Dunes State Park,Channel Catfish,200,fry,
2002,Public Fish - Requested,1/1/2002,Bell Cow,Florida Largemouth Bass,"21,600",3,
2002,Public Fish - Requested,1/1/2002,Birch,Hybrid Striped Bass,"11,370",1.5,
2002,Public Fish - Requested,1/1/2002,Bixhoma,Channel Catfish,"4,400",7,
2002,Public Fish - Requested,1/1/2002,Black Kettle (Dead Indian),Channel Catfish,"3,160",fry,
2002,Public Fish - Requested,1/1/2002,Blue River,Channel Catfish,"11,000",fry,
2002,Public Fish - Requested,1/1/2002,"Bluestem, Atoka",Saugeye,"3,000",1.5,
2002,Public Fish - Requested,1/1/2002,"Bluestem, Osage",Saugeye,"8,000",1.5,
2002,Public Fish - Requested,1/1/2002,Bohkoma (USFWS),Channel Catfish,100,fry,
2002,Public Fish - Requested,1/1/2002,Boney Ridge (USFWS),Channel Catfish,300,fry,
2002,Public Fish - Requested,1/1/2002,Bonham Pond (Great Salt Plains Handicap),Channel Catfish,200,fry,
2002,Public Fish - Requested,1/1/2002,Boswell State Park,Channel Catfish,600,fry,
2002,Public Fish - Requested,1/1/2002,Burtschi,Channel Catfish,"7,200",fry,
2002,Public Fish - Requested,1/1/2002,Burtschi,Saugeye,"3,600",1.5,
2002,Public Fish - Requested,1/1/2002,C-48 (USFWS),Channel Catfish,100,fry,
2002,Public Fish - Requested,1/1/2002,Canton,Hybrid Striped Bass,"72,800",1.5,
2002,Public Fish - Requested,1/1/2002,Canton,Walleye,"3,640,000",fry,
2002,Public Fish - Requested,1/1/2002,Carl Albert Lake (Talihina City Lake),Channel Catfish,"7,320",7,
2002,Public Fish - Requested,1/1/2002,Carl Blackwell,Hybrid Striped Bass,"33,800",1.5,
2002,Public Fish - Requested,1/1/2002,Carl Blackwell,Saugeye,"67,600",1.5,
2002,Public Fish - Requested,1/1/2002,Carlton (Robbers Cave State Park),Channel Catfish,"2,080",fry,
2002,Public Fish - Requested,1/1/2002,Carmen City,Channel Catfish,500,fry,
2002,Public Fish - Requested,1/1/2002,Carriage Hills,Channel Catfish,200,fry,
2002,Public Fish - Requested,1/1/2002,Cedar (USFWS),Channel Catfish,"5,100",7,
2002,Public Fish - Requested,1/1/2002,Chambers,Channel Catfish,"3,200",fry,
2002,Public Fish - Requested,1/1/2002,Charlotte,Channel Catfish,"2,800",fry,
2002,Public Fish - Requested,1/1/2002,Chelsea,Channel Catfish,900,7,
2002,Public Fish - Requested,1/1/2002,Choctaw Park,Channel Catfish,200,fry,
2002,Public Fish - Requested,1/1/2002,Church Lake,Channel Catfish,"6,880",7,
2002,Public Fish - Requested,1/1/2002,Clayton Lake State Park,Channel Catfish,"3,000",fry,
2002,Public Fish - Requested,1/1/2002,Clinton City,Saugeye,"3,360",1.5,
2002,Public Fish - Requested,1/1/2002,Cookson WMA,Channel Catfish,300,7,
2002,Public Fish - Requested,1/1/2002,Coon Creek (Robbers Cave State Park),Channel Catfish,"1,360",fry,
2002,Public Fish - Requested,1/1/2002,Crooked Branch (USFWS),Channel Catfish,"1,020",7,
2002,Public Fish - Requested,1/1/2002,Crosslin Park Pond (Enid NW Park),Channel Catfish,440,fry,
2002,Public Fish - Requested,1/1/2002,Dahlgren,Channel Catfish,600,fry,
2002,Public Fish - Requested,1/1/2002,Dale Zachary Sr. Citizens,Channel Catfish,550,7,
2002,Public Fish - Requested,1/1/2002,Dolese Park Pond,Channel Catfish,760,fry,
2002,Public Fish - Requested,1/1/2002,Dripping Springs,Florida Largemouth Bass,"23,000",3,
2002,Public Fish - Requested,1/1/2002,Duncan Lake,Saugeye,"4,000",1.5,
2002,Public Fish - Requested,1/1/2002,"Eagle Lake, Del City",Channel Catfish,"1,000",fry,
2002,Public Fish - Requested,1/1/2002,El Reno City,Saugeye,"1,700",1.5,
2002,Public Fish - Requested,1/1/2002,Elk City Nursery Pond,Channel Catfish,"9,000","3-5""",
2002,Public Fish - Requested,1/1/2002,Elk City Nursery Pond,Saugeye,"35,000",fry,
2002,Public Fish - Requested,1/1/2002,Ellsworth,Channel Catfish,"28,000",7,
2002,Public Fish - Requested,1/1/2002,Ellsworth,Saugeye,"56,000",1.5,
